a,b,c,d,y
3.796666666666666,2.839999999999998,-0.04000000000000037,-5.3966666666666665,12.717931888089598
4.226666666666666,2.709999999999998,0.33999999999999964,-5.626666666666667,15.895091448427515
3.676666666666666,1.9699999999999982,-0.5500000000000004,-5.806666666666667,10.975480994362599
4.396666666666666,1.8099999999999983,-0.3200000000000004,-5.156666666666666,16.505066729983373
3.9666666666666655,2.6599999999999984,0.6699999999999996,-4.196666666666666,15.472110652461074
3.6466666666666656,3.0199999999999982,-0.29000000000000037,-3.7366666666666664,11.10628194543807
3.9866666666666655,3.4999999999999982,-0.06000000000000036,-3.996666666666666,13.669677913087625
3.206666666666665,3.1399999999999983,-0.9400000000000004,-4.216666666666666,7.58495186721064
2.2866666666666653,4.049999999999998,-1.6100000000000003,-4.036666666666666,1.5458611977248973
2.146666666666665,4.2799999999999985,-0.7200000000000003,-3.0266666666666664,3.3256259939678685
2.7466666666666653,4.989999999999998,-0.0800000000000003,-2.6566666666666663,7.534066297165494
1.8366666666666651,4.809999999999999,0.5299999999999997,-2.8966666666666665,6.8153925591518805
2.466666666666665,5.749999999999998,1.2099999999999997,-2.0666666666666664,13.276051622922267
3.226666666666665,5.469999999999998,1.7299999999999998,-2.9966666666666666,20.130306485436545
2.4366666666666648,4.969999999999998,2.4099999999999997,-3.466666666666667,17.00306015027817
1.9366666666666648,4.239999999999998,2.0399999999999996,-2.966666666666667,12.164355640496641
1.1966666666666648,3.9199999999999986,1.8299999999999996,-2.416666666666667,9.410048199659323
1.1066666666666647,4.0299999999999985,2.7099999999999995,-2.726666666666667,12.191489945738816
2.0266666666666646,4.8599999999999985,3.2299999999999995,-3.266666666666667,19.36941932268264
2.3466666666666645,5.169999999999998,4.069999999999999,-3.686666666666667,24.83040956515556
2.0266666666666646,4.289999999999998,4.02,-3.246666666666667,19.088920636797575
2.5466666666666646,3.359999999999998,4.13,-4.146666666666667,16.76148096882157
1.5566666666666646,3.399999999999998,4.33,-5.116666666666667,15.52509465656454
2.016666666666665,3.669999999999998,5.25,-4.216666666666667,21.216809606975975
2.3166666666666647,3.049999999999998,5.46,-3.706666666666667,18.924564018645
2.476666666666665,3.349999999999998,5.2299999999999995,-2.786666666666667,19.7308548930782
3.346666666666665,3.2299999999999978,6.069999999999999,-2.306666666666667,24.429017475964216
3.736666666666665,3.9499999999999975,6.52,-1.8866666666666672,32.60474424147795
4.496666666666665,4.439999999999998,5.6899999999999995,-1.9866666666666672,39.34886915021094
5.496666666666665,3.639999999999998,6.109999999999999,-1.7366666666666672,46.986695200065384
5.4866666666666655,3.679999999999998,6.64,-1.3366666666666673,44.608442563361606
5.636666666666666,3.289999999999998,5.93,-2.2166666666666672,43.596598973702186
5.9866666666666655,3.1299999999999977,5.58,-3.0466666666666673,48.036920982991745
6.666666666666667,3.7099999999999977,4.97,-2.9766666666666675,57.26265704278995
6.626666666666667,3.999999999999998,4.08,-2.3566666666666674,51.449305424194414
6.096666666666667,3.0299999999999976,4.41,-2.1266666666666674,45.0301616513491
6.666666666666667,2.2899999999999974,5.19,-2.5966666666666676,47.67086628792657
6.666666666666667,2.2599999999999976,5.260000000000001,-2.5966666666666676,48.20723193129035
6.086666666666667,2.3199999999999976,5.620000000000001,-1.8366666666666676,42.897558633567975
5.576666666666667,2.9199999999999977,6.330000000000001,-1.8966666666666676,42.28333331284608
5.786666666666667,2.019999999999998,6.666666666666667,-2.416666666666668,39.52186975854219
6.556666666666667,2.3599999999999977,6.196666666666667,-2.346666666666668,46.39809344772952
6.3966666666666665,2.4599999999999977,6.666666666666667,-2.266666666666668,47.35840056874098
6.666666666666667,1.8399999999999976,6.666666666666667,-2.986666666666668,48.64502604894909
6.196666666666667,0.8899999999999977,6.636666666666667,-3.326666666666668,34.54476737082134
6.666666666666667,1.4099999999999977,6.666666666666667,-2.676666666666668,44.90263899237186
6.266666666666667,1.7499999999999978,6.666666666666667,-2.6466666666666683,43.68137204063247
6.666666666666667,0.8199999999999977,6.336666666666667,-2.3966666666666683,41.090929478884405
6.296666666666667,1.7099999999999977,6.666666666666667,-2.6466666666666683,43.43974882265119
6.446666666666667,2.509999999999998,5.996666666666667,-2.5866666666666682,49.242866009903395
6.116666666666667,1.999999999999998,5.176666666666667,-1.906666666666668,39.44483512741542
6.166666666666667,2.7299999999999978,5.096666666666667,-2.1866666666666683,43.755709323513614
6.666666666666667,3.659999999999998,5.486666666666666,-2.236666666666668,57.75372071744009
6.666666666666667,2.769999999999998,4.706666666666666,-1.5666666666666682,48.194138739966846
6.256666666666667,2.5299999999999976,4.876666666666666,-0.8766666666666683,42.31693838745894
5.546666666666667,1.9299999999999975,4.306666666666666,-0.12666666666666826,34.05231695980511
4.746666666666667,2.2599999999999976,3.846666666666666,-0.6266666666666683,25.924236584333926
5.306666666666667,1.7999999999999976,3.296666666666666,-0.5966666666666682,29.944578776328427
4.876666666666667,0.9599999999999976,4.076666666666666,-0.36666666666666825,21.025209515902013
5.656666666666667,1.7699999999999978,4.986666666666666,-0.5666666666666682,32.86970116220458
4.716666666666667,1.8299999999999979,5.776666666666666,0.35333333333333183,25.123000086877408
3.966666666666667,2.039999999999998,5.526666666666666,0.49333333333333185,20.167246711610765
3.3466666666666667,1.219999999999998,5.156666666666666,0.5533333333333319,11.967065383747618
3.4066666666666667,0.609999999999998,5.486666666666666,0.2633333333333319,8.993435854942904
4.316666666666666,-0.19000000000000206,5.956666666666666,1.0033333333333319,16.3220407864856
4.676666666666667,-0.560000000000002,5.586666666666666,0.8033333333333319,16.759337959887155
4.656666666666667,-0.930000000000002,5.626666666666666,1.0133333333333319,14.431225499901702
4.046666666666667,-1.490000000000002,6.596666666666666,0.4033333333333319,5.603240937481047
4.8966666666666665,-0.820000000000002,5.8166666666666655,-0.49666666666666814,16.81430220569062
4.286666666666666,-1.0800000000000018,5.286666666666665,0.4633333333333318,11.346057556324823
3.416666666666666,-0.1400000000000019,4.976666666666666,0.4433333333333318,10.381502071131896
3.796666666666666,-1.887379141862766e-15,4.136666666666666,1.4133333333333318,13.384985278377824
3.666666666666666,-0.7800000000000019,4.016666666666666,2.0433333333333317,8.96598029381847
3.666666666666666,-1.240000000000002,4.916666666666666,2.303333333333332,6.398650529587134
3.3666666666666663,-0.34000000000000197,4.306666666666666,1.6833333333333318,9.162160354049094
3.2766666666666664,-0.960000000000002,3.9166666666666656,2.303333333333332,6.520500487433363
4.266666666666667,-1.610000000000002,3.616666666666666,2.503333333333332,10.397248031481721
3.3766666666666665,-1.550000000000002,4.446666666666665,1.963333333333332,3.8053392710117016
2.5066666666666664,-2.080000000000002,5.156666666666665,1.1433333333333322,-4.2866681234651605
1.9966666666666664,-3.080000000000002,4.206666666666665,1.6133333333333322,-8.586676105778274
2.1966666666666663,-2.640000000000002,4.306666666666665,2.0533333333333323,-6.1018066982140535
2.3966666666666665,-2.780000000000002,4.586666666666665,2.3133333333333326,-6.806302752824037
1.5966666666666665,-2.610000000000002,4.126666666666665,2.0833333333333326,-7.454161863352809
2.4866666666666664,-2.550000000000002,4.186666666666665,2.4433333333333325,-4.476894434127771
3.4066666666666663,-3.000000000000002,4.736666666666665,2.8233333333333324,-3.321669960630444
4.066666666666666,-3.010000000000002,4.016666666666665,3.663333333333332,2.935192290155547
3.3666666666666663,-2.160000000000002,4.436666666666665,2.9733333333333323,0.9853616744894068
3.976666666666666,-2.890000000000002,3.866666666666665,2.213333333333332,3.228658900581935
4.426666666666666,-3.600000000000002,3.6866666666666648,2.613333333333332,4.1943594850672
5.3166666666666655,-3.9600000000000017,4.556666666666665,1.923333333333332,7.071487816504314
5.046666666666665,-4.260000000000002,5.176666666666665,1.2633333333333319,0.8889515024365754
5.356666666666665,-3.3400000000000016,5.476666666666665,1.613333333333332,7.981044191668401
5.9066666666666645,-3.830000000000002,4.846666666666665,2.533333333333332,12.509749883293109
6.4466666666666645,-3.390000000000002,5.386666666666665,2.183333333333332,19.494374280410575
6.016666666666665,-3.2100000000000017,5.106666666666665,2.573333333333332,16.303629841705327
6.436666666666665,-3.120000000000002,4.636666666666665,2.523333333333332,23.785481971311548
5.886666666666665,-3.900000000000002,5.336666666666665,2.4333333333333322,10.341498955448444
5.796666666666665,-3.840000000000002,5.386666666666665,2.503333333333332,10.22493179688121
6.206666666666665,-3.120000000000002,4.496666666666665,3.463333333333332,20.10787302788975
6.5666666666666655,-3.770000000000002,5.506666666666665,3.053333333333332,18.22558664232251
6.666666666666667,-4.4300000000000015,6.036666666666665,3.503333333333332,13.698780683030652
6.666666666666667,-5.250000000000002,5.696666666666665,4.473333333333332,10.937705775191532
6.666666666666667,-5.780000000000002,5.0266666666666655,5.163333333333332,10.78384184143428
6.666666666666667,-6.320000000000002,5.596666666666666,4.9833333333333325,4.795477737226267
5.926666666666667,-6.666666666666667,5.916666666666666,4.053333333333333,-7.426651844364834
5.876666666666667,-6.156666666666667,5.816666666666666,4.533333333333333,-4.803910712463387
5.056666666666667,-6.176666666666667,4.8566666666666665,5.013333333333334,-7.105102108207753
